suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,oscillatory_valley,lion,4,"{""lr"": 0.001, ""weight_decay"": 0.001}",-0.07084949314594269,-0.07085438072681427,,,485.3333333333333,,0.2890252500073984,1.1070626308089822,0.0,0.01550124918636516
tuning,oscillatory_valley,topological_adam,1,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",-0.04435503979523977,-0.04435503979523977,,,364.0,,0.637128111324273,1.0452411350646373,0.0,-0.00790701695799211
tuning,oscillatory_valley,topological_adam,2,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.0005, ""max_topo_ratio"": 0.1, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.25183897217114765,0.25183897217114765,,,672.0,,0.6300962366707002,0.9457541628018568,0.0,-0.2991266803112405
tuning,oscillatory_valley,topological_adam,3,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.0005, ""max_topo_ratio"": 0.02, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.2501462399959564,0.2501462399959564,,,672.0,,0.6304887496711066,0.9472025090321353,0.0,-0.2975063654475632
tuning,oscillatory_valley,topological_adam,4,"{""deterministic_init"": true, ""eta"": 0.05, ""lr"": 0.001, ""max_topo_ratio"": 0.1, ""target_energy"": 0.001, ""w_topo"": 0.08}",-0.04386549194653829,-0.04386549194653829,,,364.0,,0.6310866109561175,1.044534676842664,0.0,-0.008361241895594923
tuning,small_batch_instability,coherent_momentum_physical_baseline,1,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",0.4187559336423874,0.41859560708204907,0.8556910653909048,0.8635035554567972,600.0,306.6666666666667,1.4360494163120165,0.015908556557006067,0.0,0.8208485669207422
tuning,small_batch_instability,coherent_momentum_physical_baseline,2,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.9, ""friction"": 0.02, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0}",0.41099133094151813,0.4106854200363159,0.853086898724238,0.8675686021645864,600.0,306.6666666666667,1.413452916390573,0.017835826825611134,0.0,0.8256082688196743
tuning,small_batch_instability,coherent_momentum_physical_baseline,3,"{""energy_correction_strength"": 0.3, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.003, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.0, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",0.39005087812741596,0.3800375411907832,0.8434959352016449,0.8734121024608612,360.0,120.0,1.4324853746608521,0.040728801331188606,0.0,0.8333719082752234
tuning,small_batch_instability,coherent_momentum_physical_baseline,4,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.9, ""friction"": 0.15, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.0, ""weight_decay"": 0.0001}",0.426620418826739,0.426620418826739,0.853086898724238,0.8608993887901306,620.0,306.6666666666667,1.4352054999908432,0.01426216052604419,0.0,0.8175242388811546
tuning,small_batch_instability,coherent_momentum_real_baseline,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.39450375735759735,0.38883321980635327,0.8461001018683115,0.866107722123464,440.0,306.6666666666667,3.276534139023473,0.030858785354710257,0.0,0.8256814608750931
