suite,task,task_family,problem_type,optimizer,seed,device,hyperparameters,final_train_loss,final_val_loss,final_val_accuracy,best_val_loss,best_val_accuracy,steps_to_target_loss,steps_to_target_accuracy,convergence_speed,loss_variance,gradient_norm_variance,update_norm_variance,gradient_norm_stability,update_norm_stability,training_stability,generalization_gap,runtime_seconds,runtime_per_step_ms,peak_memory_mb,optimizer_state_mb,diverged,trace_path,num_parameters,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_grad_momentum_cosine,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_score,mean_coherence_score,mean_field_strength,mean_coherence_projection_strength,mean_coherence_friction_multiplier,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,selection_score,variant_name,reference_optimizer,variant_overrides
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7519616484642029,0.7215049862861633,0.9777777791023254,0.7215049862861633,0.9777777791023254,,78.0,102,0.014905883013649864,0.0066436539593141665,2.4984588853584312e-05,0.14253769182822812,0.542659168108771,0.5881997450721295,-0.03045666217803955,0.8387507499428466,8.223046568067124,0.24789714813232422,0.060482025146484375,0,,3171,,-0.004114440637585423,-0.004301828203158791,5.074991542661645e-05,4.3889903426879584e-05,0.9793082855495752,0.979352175453002,0.46493823179599303,0.00921169760749094,1.0,0.0,0.0008876617854193582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9048819863230266,no_adam_preconditioning,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.7815719842910767,0.7934763431549072,0.7555555701255798,0.7934763431549072,0.8444444537162781,,,102,0.009679044856911768,0.006902630482013568,2.0803002351812203e-05,0.15523230736071036,0.5597015767713737,0.579840254697743,0.011904358863830566,1.162796541932039,11.39996609737293,0.24675655364990234,0.060482025146484375,0,,3171,,-0.0034446652329268948,-0.0035063839100581222,3.915950776075154e-05,3.486512382854591e-05,0.9830017154123268,0.9830365805361554,0.4114923527193177,0.00815001692122982,0.9999999994744267,7.650930627674719e-07,0.00022908934505063463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7646128671579417,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.5605819225311279,0.6833447813987732,0.800000011920929,0.6833447813987732,0.800000011920929,,,102,0.020215784787024963,0.008377730443077528,3.0251110733683293e-05,0.14676734511015033,0.5477394563641869,0.5831847133828898,0.12276285886764526,1.0756479579722509,10.545568215414225,0.24734020233154297,0.060482025146484375,0,,3171,,-0.005381211380312087,-0.006182841924418651,6.546094825248623e-05,5.2365960365329285e-05,0.9377995577513003,0.9378519237116658,0.5068929526401926,0.010042508542392628,0.9999999996115326,6.80082722459975e-07,0.00021491039617756698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306547445417003,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.7442124485969543,0.7130008935928345,0.9777777791023254,0.7130008935928345,0.9777777791023254,,78.0,102,0.015451123842244351,0.006663656324647538,2.6794985023579214e-05,0.14259173526131091,0.5492634007949839,0.5857179953521798,-0.031211555004119873,1.2266389169963077,12.025871735257919,0.24658489227294922,0.060482025146484375,0,,3171,,-0.004192957204444032,-0.004403392387689558,5.381737391767678e-05,4.6211705402303317e-05,0.9771113097667694,0.9771575214721716,0.4757502804244125,0.009424896454569271,0.9999999993351092,9.351137433824657e-07,0.0001892860456714935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9057051335509297,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7864797115325928,0.79811692237854,0.7777777910232544,0.79811692237854,0.8444444537162781,,,102,0.009369113071277808,0.006867124612326265,1.986696578986376e-05,0.1550006298999067,0.5566837833296144,0.5810394532873023,0.011637210845947266,0.9884725830052048,9.690907676521615,0.2472829818725586,0.060482025146484375,0,,3171,,-0.0033957652849294184,-0.003449094281593903,3.7582900017597315e-05,3.3587289216673656e-05,0.9845264296905667,0.9845600169797833,0.4042433015683753,0.008007735587313025,0.999999999458947,8.501034030749687e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7641643058248602,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.5682880282402039,0.6888864040374756,0.800000011920929,0.6888864040374756,0.800000011920929,,,102,0.01965032889074795,0.008313970265825154,2.9007110456077128e-05,0.1462415532508484,0.5454957182650242,0.5843211670824324,0.12059837579727173,1.0066440830705687,9.869059637946753,0.24791526794433594,0.060482025146484375,0,,3171,,-0.005305187901542338,-0.0060729834379454305,6.284588959785198e-05,5.055380352858464e-05,0.9399080358299554,0.9399585896334838,0.49832163447366296,0.009874311407669622,0.9999999996019501,6.80082722459975e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730128855072644,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7502442002296448,0.7196506261825562,0.9777777791023254,0.7196506261825562,0.9777777791023254,,78.0,102,0.015031600366324331,0.006647377388313608,2.5306521116822472e-05,0.1425390950206,0.543388293682317,0.5879036510734433,-0.030593574047088623,1.2100390419363976,11.863127862121544,0.2475261688232422,0.060482025146484375,0,,3171,,-0.004131736969225086,-0.004324089753836397,5.1388458316436665e-05,4.437740451823136e-05,0.9787438050204632,0.9787881824249813,0.46727159866987944,0.009258414917941262,0.9999999993351092,9.351137433824657e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9050611364657536,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7832179665565491,0.7950153946876526,0.7777777910232544,0.7950153946876526,0.8444444537162781,,,102,0.009543402008173434,0.006884501568030143,1.9846760970760356e-05,0.1550539280320294,0.5509279867236991,0.5829118289471588,0.011797428131103516,0.78374199999962,7.68374509803549,0.24461078643798828,0.060482025146484375,0,,3171,,-0.003366279640252169,-0.003414646744724957,3.7504702294294624e-05,3.360843088011623e-05,0.9860981036635006,0.9861317120943809,0.40436441056754935,0.0080872875883507,0.9999999994744267,7.650930627674719e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7644657441471041,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.5636157393455505,0.685090184211731,0.800000011920929,0.685090184211731,0.800000011920929,,,102,0.01996458331617935,0.008344046102743374,2.8918368299687246e-05,0.14647693294914732,0.5394838768632523,0.5861921066583408,0.12147444486618042,0.7503359169932082,7.356234480325571,0.24427032470703125,0.060482025146484375,0,,3171,,-0.005261467462556693,-0.006007994432710191,6.261262190822207e-05,5.057985126547206e-05,0.9421600769547855,0.942210656806051,0.4984536224642242,0.009969072018228371,0.9999999996115326,6.80082722459975e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7304927643339469,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7462660670280457,0.7155388593673706,0.9777777791023254,0.7155388593673706,0.9777777791023254,,78.0,102,0.015277206304208306,0.0066359557097401085,2.5240730824818382e-05,0.14235170534729988,0.5375448534288306,0.5899100260984793,-0.03072720766067505,0.7701034579658881,7.550033901626354,0.2433462142944336,0.060482025146484375,0,,3171,,-0.004092428585978726,-0.004273708633512362,5.122263909847496e-05,4.439226167825789e-05,0.9807779058521869,0.9808222981138652,0.46734501797946354,0.009346899271541054,0.9999999993351092,9.351137433824657e-07,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905460032850378,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.7767186760902405,0.788824737071991,0.7333333492279053,0.788824737071991,0.8444444537162781,,,102,0.009917593373300372,0.006937723638806874,2.1279289418880684e-05,0.15549251638696082,0.5575601524057906,0.5803930700131983,0.012106060981750488,0.7910508339991793,7.755400333325287,0.24291706085205078,0.060482025146484375,0,,3171,,-0.0034299321262700644,-0.0034894701117317546,3.969438019454419e-05,3.538040339676447e-05,0.9843803749364965,0.9844157553398932,0.41372242801822395,0.008274447931643556,0.9999999994744267,7.650930627674719e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7650661003404139,symplectic_euler_only,coherent_momentum_real_baseline,"{""friction"": 0.0, ""mode"": ""symplectic_euler"", ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.5531955361366272,0.6774139404296875,0.800000011920929,0.6774139404296875,0.800000011920929,,,102,0.020665183818484707,0.008456146384070945,3.099743211732572e-05,0.14739312203121163,0.5460156774775715,0.5834053895730066,0.1242184042930603,0.7419788329862058,7.274302284178488,0.24369525909423828,0.060482025146484375,0,,3171,,-0.0053635311410217745,-0.006157487351147791,6.643440455986366e-05,5.321737291243663e-05,0.9398087046894372,0.9398619220623498,0.5098865074283091,0.01019772969997529,0.9999999996115326,6.80082722459975e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731225358687036,symplectic_euler_only,coherent_momentum_real_baseline,"{""friction"": 0.0, ""mode"": ""symplectic_euler"", ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.7384020686149597,0.7069724798202515,0.9777777791023254,0.7069724798202515,0.9777777791023254,,78.0,102,0.0158344035605732,0.006669713390730895,2.7088836537100128e-05,0.14258958480613687,0.5442910959864571,0.5872973166147072,-0.03142958879470825,0.7172769580502063,7.0321270397079045,0.24388980865478516,0.060482025146484375,0,,3171,,-0.004169440317284643,-0.004373107333437387,5.430182225861038e-05,4.673196851213289e-05,0.9786399538610496,0.9786866858295619,0.47815101116571634,0.00956301906856628,0.9999999993351092,9.351137433824657e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9062888109422716,symplectic_euler_only,coherent_momentum_real_baseline,"{""friction"": 0.0, ""mode"": ""symplectic_euler"", ""use_friction"": false}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7879247069358826,0.7995530962944031,0.7777777910232544,0.7995530962944031,0.8444444537162781,,,102,0.009315203053974501,0.006856999422422507,1.942942468857315e-05,0.15492288941975055,0.5533451452930592,0.5822134135986377,0.011628389358520508,0.8562455410137773,8.394564127586051,0.2469501495361328,0.060482025146484375,0,,3171,,-0.0033807397663305817,-0.0034311238714782658,3.701157926861843e-05,3.313012414314477e-05,0.9847579522460115,0.9847910823701548,0.4022007242173663,0.007966849294540487,1.0,0.0,0.0009157997939602591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764023383934139,fixed_mass,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed""}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.5708283185958862,0.6908419132232666,0.800000011920929,0.6908419132232666,0.800000011920929,,,102,0.01953569636958227,0.008337051062046862,2.8269891313343803e-05,0.14643835838628608,0.5415329301708254,0.5856491416009826,0.12001359462738037,0.7824845840223134,7.671417490414837,0.24660968780517578,0.060482025146484375,0,,3171,,-0.0052791419821898505,-0.006033145613561233,6.172904773955456e-05,4.97946872026069e-05,0.9401918486052868,0.9402416432924893,0.4955769170419963,0.009819363425490469,1.0,0.0,0.0009050920353023296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7299390357801232,fixed_mass,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed""}"
real_baseline_ablation,wine_mlp,neural,classification,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.7519616484642029,0.7215049862861633,0.9777777791023254,0.7215049862861633,0.9777777791023254,,78.0,102,0.014905883013649864,0.0066436539593141665,2.4984588853584312e-05,0.14253769182822812,0.542659168108771,0.5881997450721295,-0.03045666217803955,0.8551717919763178,8.38403717623841,0.24799442291259766,0.060482025146484375,0,,3171,,-0.004114440637585423,-0.004301828203158791,5.074991542661645e-05,4.3889903426879584e-05,0.9793082855495752,0.979352175453002,0.46493823179599303,0.00921169760749094,1.0,0.0,0.0008876617854193582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9048819863230266,fixed_mass,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed""}"
