suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,saddle_objective,coherent_momentum_optimizer,2,"{""activation_conflict_weight"": 0.5, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.25, ""adaptive_mass_trust"": 0.15, ""alignment_strength"": 0.08, ""betas"": [0.9, 0.99], ""coherence_strength"": 0.18, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.25, ""drift_threshold"": 0.05, ""energy_correction_strength"": 0.12, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.02, ""lr"": 0.03, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.3, ""mass_change_cap"": 1.03, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.08, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.7, ""max_projection"": 0.25, ""min_alignment_scale"": 0.95, ""min_inverse_mass"": 0.65, ""mode"": ""adam_preconditioned_hamiltonian"", ""projection_activation_threshold"": 0.35, ""projection_strength"": 0.0, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.35, ""stable_coherence_bonus"": 0.18, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",-3.035268187522888,-4.088100910186768,,,72.0,,0.900496167014353,1.1576764842185348,0.0,4.030217085975841
tuning,saddle_objective,coherent_momentum_real_baseline,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-2.6410661935806274,-3.949052333831787,,,120.0,,0.6868801040691324,1.341181292129317,0.0,3.8819932692253216
tuning,saddle_objective,coherent_momentum_real_baseline,2,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.5, ""friction"": 0.035, ""lr"": 0.015, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.4, ""mass_change_cap"": 1.08, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 16, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.7, ""min_inverse_mass"": 0.65, ""mode"": ""adam_preconditioned_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.001}",-2.8675782680511475,-3.9437488317489624,,,144.0,,0.6865374374901876,1.3952488764051303,0.0,3.873986387928706
tuning,saddle_objective,coherent_direction_reference,1,"{""alignment_strength"": 0.15, ""coherence_strength"": 0.15, ""damping_strength"": 0.2, ""field_clip"": 2.0, ""global_mode"": true, ""layerwise_mode"": true, ""lr"": 0.001, ""max_scale"": 1.4, ""min_scale"": 0.6, ""rotation_penalty"": 0.25, ""weight_decay"": 0.0001}",-2.3129453659057617,-2.3129453659057617,,,264.0,,0.4014084790251218,0.39178379895062343,0.0,2.2933561759582304
tuning,saddle_objective,coherent_direction_reference,2,"{""alignment_strength"": 0.3, ""coherence_strength"": 0.0, ""damping_strength"": 0.1, ""field_clip"": 2.0, ""global_mode"": false, ""layerwise_mode"": false, ""lr"": 0.0005, ""max_scale"": 1.4, ""min_scale"": 0.6, ""rotation_penalty"": 0.1, ""weight_decay"": 0.0001}",-1.1047199368476868,-1.1047199368476868,,,96.0,,0.3830967705580406,0.0708329649254946,0.0,1.101178288601412
tuning,saddle_objective,coherent_momentum_physical_baseline,1,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",-1.5743249952793121,-1.5743249952793121,,,360.0,,0.277334478974808,0.16205844560831362,0.0,1.5662220729988965
tuning,saddle_objective,coherent_momentum_physical_baseline,2,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.98, ""friction"": 0.08, ""lr"": 0.003, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.5, ""oscillation_damping"": 0.0, ""weight_decay"": 0.0001}",-3.9904675483703613,-3.9904675483703613,,,144.0,,0.3081635829876177,1.553890701458276,0.0,3.9127730132974476
tuning,saddle_objective,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-1.7196092009544373,-1.7196092009544373,,,336.0,,0.18756295851198956,0.1983781418681692,0.0,1.7096902938610288
tuning,saddle_objective,adamw,2,"{""lr"": 0.0005, ""weight_decay"": 0.0}",-0.86595568805933,-0.86595568805933,,,96.0,,0.1854313545045443,0.03913879391821165,0.0,0.8639987483634194
tuning,saddle_objective,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",-4.1322314739227295,-4.132231712341309,,,48.0,,0.16245745797641575,0.9881816176194808,0.0,4.082822631460335
